"Northern Orthopaedic Division, Denmark",57
IWK Health Centre,57
"Pacira Pharmaceuticals, Inc",56
"Spectrum Pharmaceuticals, Inc",56
"University Hospitals, Leicester",56
Biocad,56
Great Ormond Street Hospital for Children NHS Foundation Trust,56
University of Houston,56
Changi General Hospital,56
"Stiefel, a GSK Company",56
Centre Hospitalier Departemental Vendee,56
"Shanghai General Hospital, Shanghai Jiao Tong University School of Medicine",56
Colorado State University,56
Third Military Medical University,56
Lee's Pharmaceutical Limited,56
East Carolina University,55
Hospital Universitario Dr. Jose E. Gonzalez,55
Purdue Pharma LP,55
Keimyung University Dongsan Medical Center,55
University Magna Graecia,55
Innovent Biologics (Suzhou) Co. Ltd.,55
"United States Naval Medical Center, San Diego",55
Instituto de Cardiologia do Rio Grande do Sul,55
Korea University,55
Instituto do Cancer do Estado de São Paulo,55
Versailles Hospital,55
PTC Therapeutics,55
Cardenal Herrera University,55
Istanbul Medeniyet University,55
University of Guadalajara,55
Medtronic Diabetes,55
UCSF Benioff Children's Hospital Oakland,55
The Christie NHS Foundation Trust,55
Istituto Scientifico Romagnolo per lo Studio e la cura dei Tumori,55
Goethe University,54
Pharmacyclics LLC.,54
Universidad Rey Juan Carlos,54
Shriners Hospitals for Children,54
Cantonal Hospital of St. Gallen,54
Women's College Hospital,54
Medicines for Malaria Venture,54
W.L.Gore & Associates,54
"Translational Research Center for Medical Innovation, Kobe, Hyogo, Japan",54
Masimo Corporation,54
University of Pisa,54
University of Monastir,53
"China Medical University, China",53
Women and Infants Hospital of Rhode Island,53
Balgrist University Hospital,53
Celgene Corporation,53
FHI 360,53
Université Catholique de Louvain,53
Maastricht University,53
Azienda Socio Sanitaria Territoriale degli Spedali Civili di Brescia,53
"CSPC ZhongQi Pharmaceutical Technology Co., Ltd.",53
Lahey Clinic,53
Campus Bio-Medico University,53
Xiangya Hospital of Central South University,53
Basque Health Service,53
Changhua Christian Hospital,53
Istanbul University-Cerrahpasa,53
Centogene AG Rostock,53
St. Antonius Hospital,52
Universidad de Antioquia,52
Aarhus University Hospital Skejby,52
Albert Einstein Healthcare Network,52
Medtronic Vascular,52
CIBA VISION,52
Bandim Health Project,52
Medtronic Spinal and Biologics,52
University College Dublin,52
Beijing Tongren Hospital,52
"EMD Serono Research & Development Institute, Inc.",52
University of Electronic Science and Technology of China,52
Walter Reed National Military Medical Center,52
Avid Radiopharmaceuticals,52
Catharina Ziekenhuis Eindhoven,52
"Hugo W. Moser Research Institute at Kennedy Krieger, Inc.",52
PepsiCo Global R&D,52
"Betta Pharmaceuticals Co., Ltd.",52
European Institute of Oncology,52
"Bangabandhu Sheikh Mujib Medical University, Dhaka, Bangladesh",52
University of Alcala,52
National Institute of Nursing Research (NINR),52
"University Hospital, Saarland",51
The Methodist Hospital System,51
Centre Hospitalier Régional d'Orléans,51
Attikon Hospital,51
Acibadem University,51
Chonnam National University Hospital,51
Wuerzburg University Hospital,51
University of Surrey,51
Alnylam Pharmaceuticals,51
Skane University Hospital,51
Rio de Janeiro State University,51
Martin-Luther-Universität Halle-Wittenberg,51
AIDS Malignancy Consortium,51
Ramathibodi Hospital,51
"Wuhan Union Hospital, China",51
Tokat Gaziosmanpasa University,51
Centre Hospitalier Universitaire Saint Pierre,51
HealthCore-NERI,51
"University Hospital, Gasthuisberg",51
Innovative Medical,51
China Academy of Chinese Medical Sciences,51
Beth Israel Medical Center,50
Centre Georges Francois Leclerc,50
AIO-Studien-gGmbH,50
Policlinico Hospital,50
Federal University of Uberlandia,50
Asociación para Evitar la Ceguera en México,50
Logan College of Chiropractic,50
"Janssen Pharmaceutica N.V., Belgium",50
Ontario Clinical Oncology Group (OCOG),50
University of Jordan,50
Seoul St. Mary's Hospital,50
Chinese Academy of Sciences,50
Regional Hospital Holstebro,50
University of Ulster,50
Neuromed IRCCS,50
University of Liverpool,50
Thammasat University,50
Eastern Hepatobiliary Surgery Hospital,50
Universiti Sains Malaysia,50
New York Medical College,50
Tampere University,49
Federation Francophone de Cancerologie Digestive,49
"St. Joseph's Hospital and Medical Center, Phoenix",49
Instituto Mexicano del Seguro Social,49
Institut Pasteur,49
University of Melbourne,49
USDA Grand Forks Human Nutrition Research Center,49
"American Regent, Inc.",49
University Hospital Center of Martinique,49
Jiangsu Province Centers for Disease Control and Prevention,49
University College London Hospitals,49
"Galderma Laboratories, L.P.",49
University of Alexandria,49
University of Tromso,49
Shandong Cancer Hospital and Institute,49
Dow University of Health Sciences,49
Università Vita-Salute San Raffaele,49
Mead Johnson Nutrition,49
Maimonides Medical Center,49
University of Rome Tor Vergata,49
University of Palermo,49
Norgine,49
"Astex Pharmaceuticals, Inc.",49
"Bracco Diagnostics, Inc",48
Daping Hospital and the Research Institute of Surgery of the Third Military Medical University,48
Severance Hospital,48
Aydin Adnan Menderes University,48
Pusan National University Hospital,48
Sorlandet Hospital HF,48
Diskapi Teaching and Research Hospital,48
Pierre Fabre Medicament,48
Drugs for Neglected Diseases,48
Nottingham University Hospitals NHS Trust,48
"Kissei Pharmaceutical Co., Ltd.",48
Mannkind Corporation,48
Cumberland Pharmaceuticals,48
AZ Sint-Jan AV,48
Rajavithi Hospital,48
Melbourne Health,48
University of Konstanz,47
University of Patras,47
Centre Antoine Lacassagne,47
Louisiana State University Health Sciences Center in New Orleans,47
Shionogi,47
Swiss Paraplegic Centre Nottwil,47
Indivior Inc.,47
"USDA, Western Human Nutrition Research Center",47
R-Pharm,47
Hospital General Universitario Gregorio Marañon,47
Florida International University,47
Ludwig Institute for Cancer Research,47
Sherief Abd-Elsalam,47
"Ulthera, Inc",46
University of Brasilia,46
Hallym University Medical Center,46
Institut de Recherches Cliniques de Montreal,46
Chung Shan Medical University,46
"Clinical Nutrition Research Center, Illinois Institute of Technology",46
Integra LifeSciences Corporation,46
RTI International,46
Braintree Laboratories,46
Portsmouth Hospitals NHS Trust,46
Guangxi Medical University,46
Shengjing Hospital,46
Chugai Pharmaceutical,46
"SK Chemicals Co., Ltd.",46
Children's Cancer and Leukaemia Group,46
B. Braun Melsungen AG,46
Walter Reed Army Medical Center,46
"Copenhagen University Hospital, Hvidovre",46
National Nutrition and Food Technology Institute,46
Hanyang University,46
St Stephens Aids Trust,46
"University of Western Ontario, Canada",46
"Zhongshan Ophthalmic Center, Sun Yat-sen University",46
"Örebro University, Sweden",45
Clalit Health Services,45
Lithuanian University of Health Sciences,45
University of Guelph,45
Children's Hospitals and Clinics of Minnesota,45
INSYS Therapeutics Inc,45
University of Milano Bicocca,45
Universidade Federal Fluminense,45
Monash University,45
Universidad Miguel Hernandez de Elche,45
Izmir Katip Celebi University,45
"Clinical Nutrition Research Centre, Singapore",45
Corcept Therapeutics,45
Yuzuncu Yıl University,45
IlDong Pharmaceutical Co Ltd,44
Lund University Hospital,44
"Reata Pharmaceuticals, Inc.",44
Azienda Ospedaliera Universitaria Integrata Verona,44
Federal University of Paraíba,44
"Central Institute of Mental Health, Mannheim",44
BioCryst Pharmaceuticals,44
Duke-NUS Graduate Medical School,44
Reproductive Medicine Associates of New Jersey,44
Affiliated Hospital to Academy of Military Medical Sciences,44
Atlantic Health System,44
"Mutual Pharmaceutical Company, Inc.",44
"OPKO Health, Inc.",44
Royal Devon and Exeter NHS Foundation Trust,44
"Shanghai Pulmonary Hospital, Shanghai, China",44
University of Sheffield,44
Swedish Orphan Biovitrum,44
Jordan University of Science and Technology,44
University of Lausanne,44
University of Georgia,44
The Cooper Health System,44
"National Cancer Institute, Egypt",44
Nova Southeastern University,44
The Alfred,44
Vanda Pharmaceuticals,44
Grifols Therapeutics LLC,44
Philips Healthcare,44
Spectrum Health Hospitals,43
Catalysis SL,43
Inova Health Care Services,43
"International Partnership for Microbicides, Inc.",43
Fujian Cancer Hospital,43
Korea University Guro Hospital,43
Newcastle University,43
Shenzhen Geno-Immune Medical Institute,43
Oslo Metropolitan University,43
Eisai Limited,43
Hospital General Universitario Elche,43
The University of Queensland,43
The Lymphoma Academic Research Organisation,43
Tel Aviv University,43
LivaNova,43
"Biosense Webster, Inc.",43
Spanish Breast Cancer Research Group,43
Chongqing Medical University,43
French Innovative Leukemia Organisation,43
Institut de Cancérologie de la Loire,43
Centre Jean Perrin,43
Papworth Hospital NHS Foundation Trust,43
ProgenaBiome,43
Barretos Cancer Hospital,42
Scripps Translational Science Institute,42
Buddhist Tzu Chi General Hospital,42
Henry M. Jackson Foundation for the Advancement of Military Medicine,42
Antalya Training and Research Hospital,42
"Peter MacCallum Cancer Centre, Australia",42
Virginia Polytechnic Institute and State University,42
University of Modena and Reggio Emilia,42
Emergent BioSolutions,42
"Pearl Therapeutics, Inc.",42
University of Messina,42
Ryerson University,42
Poznan University of Medical Sciences,42
DePuy International,42
Siriraj Hospital,42
Medy-Tox,42
Universiti Putra Malaysia,42
University of Pecs,42
The First Affiliated Hospital of Zhengzhou University,42
Uppsala University Hospital,42
Tan Tock Seng Hospital,42
Seattle Institute for Biomedical and Clinical Research,42
James J. Peters Veterans Affairs Medical Center,42
"Taiho Oncology, Inc.",42
Second Affiliated Hospital of Wenzhou Medical University,42
Seqirus,42
Fresenius Kabi,42
Institut de Cancérologie de Lorraine,42
Colgate Palmolive,42
Syneron Medical,41
Celltrion,41
Institute of Hematology & Blood Diseases Hospital,41
University of Bath,41
Università degli Studi di Ferrara,41
Schön Klinik Berchtesgadener Land,41
University of Seville,41
Eastern Mediterranean University,41
Shanghai Changzheng Hospital,41
"Sinovac Biotech Co., Ltd",41
VA Eastern Colorado Health Care System,41
"Hospital San Carlos, Madrid",41
ARCAGY/ GINECO GROUP,41
Eskisehir Osmangazi University,41
Gulhane School of Medicine,41
Brno University Hospital,41
Soonchunhyang University Hospital,41
DePuy Orthopaedics,41
Institute for Neurodegenerative Disorders,41
Ohio University,41
JW Pharmaceutical,41
First Hospital of Jilin University,41
Sisli Hamidiye Etfal Training and Research Hospital,41
Sociedad Española de Neumología y Cirugía Torácica,40
Federal University of Pelotas,40
Institut de Recherches Internationales Servier,40
Guangzhou General Hospital of Guangzhou Military Command,40
"Korea Otsuka Pharmaceutical Co., Ltd.",40
McNeil AB,40
Taipei Medical University Shuang Ho Hospital,40
Bakirkoy Dr. Sadi Konuk Research and Training Hospital,40
Maria Sklodowska-Curie Institute - Oncology Center,40
Universidad Europea de Madrid,40
University of Rostock,40
Perrigo Company,40
Amicus Therapeutics,40
Intergroupe Francophone de Cancerologie Thoracique,40
Ethicon Endo-Surgery,40
Kangbuk Samsung Hospital,40
"Woman's Health University Hospital, Egypt",40
CAMC Health System,40
"Immunomedics, Inc.",40
Nordsjaellands Hospital,40
Ultragenyx Pharmaceutical Inc,40
Ochsner Health System,40
University of Florence,40
Universidad de Zaragoza,40
GW Pharmaceuticals Ltd.,40
"Sumitomo Dainippon Pharma Oncology, Inc",40
"VIVUS, Inc.",40
Prisma Health-Upstate,40
The First Affiliated Hospital of Soochow University,40
"Agios Pharmaceuticals, Inc.",39
Universitat Jaume I,39
University Of Perugia,39
Winthrop University Hospital,39
Fundacion para la Investigacion Biomedica del Hospital Universitario Ramon y Cajal,39
The University of The West Indies,39
University of Castilla-La Mancha,39
Hospital do Coracao,39
Chang Gung University,39
"Verastem, Inc.",39
National Heart Centre Singapore,39
Medical University of Lublin,39
Università degli Studi di Brescia,39
